id,q1,q2,percentage,initial,exact_n0,num_generations,min_population,max_population,population_decrease_degree,min_granularity,max_granularity,granularity_increase_degree,seed,mutation_multiplier,crossover_multiplier,time,exponent,explicit_bound,n0,i
5,n,-n,0.5,10.0,True,50,100,100,1.0,50,50,1.0,623,5,2,310355.956279,-0.904502619267561,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,100,100,1.0,50,50,1.0,753,5,2,347195.932375,-0.5626724171780483,,,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,200,200,1.0,448,5,2,1095788.127808,-1.057989471577847,,,0
4,n**5,-n**5,0.5,100.0,True,50,20,100,1.0,50,400,1.0,1761,5,2,1569391.562791,-1.4091222776509584,1528.8601165858217,302.4138397966605,0
2,n,-n,0.5,100.0,True,50,20,100,1.0,50,50,1.0,23,5,2,182666.975121,-0.9037134104480312,,,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1046,5,2,1925793.604477,-1.7532260919100826,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,50,200,1.0,208,5,2,565570.274722,-0.699948134109729,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1854,5,2,1761635.5849,-2.4819025046095136,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,20,100,1.0,50,50,1.0,6,5,2,132707.606491,-0.45337161789506875,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,50,200,1.0,848,5,2,1212450.673083,-1.7380517807509435,,,0
3,n**2,-n**2,0.5,100.0,True,50,20,100,1.0,50,200,1.0,225,5,2,600541.260454,-1.1753243543210121,19735.25078911711,2188.214067843094,0
14,n**3/0.5,n**3/0.5,0.5,100000000.0,False,50,20,100,1.0,200,200,1.0,530,5,2,1274078.7402,-2.4226785212472324,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,20,100,1.0,50,400,1.0,1869,5,2,1855655.168739,-1.2134945543436764,49983.94946222161,6147.391588716695,0
7,n,-n,0.5,10000.0,False,50,100,100,1.0,50,50,1.0,646,5,2,218557.86614,-0.9068706944179085,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,100,100,1.0,50,50,1.0,746,5,2,250279.315447,-0.9322511195557938,,,0
4,n**5,-n**5,0.5,100.0,True,50,20,100,1.0,200,200,1.0,425,5,2,1471075.847768,-1.468935219898724,1405.2221098026116,301.3782006225377,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,50,200,1.0,330,5,2,572670.914522,-2.4279428920278208,,,0
3,n**2,-n**2,0.5,100.0,False,50,100,100,1.0,50,400,1.0,1560,5,2,4111919.915694,-1.8273435541538232,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1427,5,2,9157352.803858,-1.1658526690826156,18854.97698982094,1953.5620299315724,0
1,n**(1/2),-n**(1/2),0.5,100.0,True,50,100,100,1.0,50,50,1.0,589,5,2,415213.112536,-0.3010922026386784,,,0
2,n,-n,0.5,100.0,False,50,20,100,1.0,200,200,1.0,402,5,2,1062847.428762,-1.057675945382884,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1816,5,2,1692581.200413,-1.7863280995184596,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,50,400,1.0,1655,5,2,3520906.076673,-1.3752469120061304,5890.612770170861,1187.9634707360856,0
6,n,-n,0.5,1000.0,True,50,20,100,1.0,50,50,1.0,69,5,2,442104.844,-0.8940207112996799,,,0
5,n,-n,0.5,10.0,False,50,20,100,1.0,50,200,1.0,242,5,2,584328.703104,-1.0438155816065462,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,20,100,1.0,50,200,1.0,372,5,2,551170.476476,-0.7696275327030604,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1833,5,2,1941179.214903,-1.0150495731047495,132226184.13971241,1420343.2531266767,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,50,400,1.0,1638,5,2,4239300.959385,-2.5470813658397575,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,50,50,1.0,711,5,2,233757.601637,-1.3389607112348199,6946.233924644632,1291.7012493199852,0
4,n**5,-n**5,0.5,100.0,False,50,20,100,1.0,50,50,1.0,44,5,2,139137.779103,-3.3232698608349778,,,0
7,n,-n,0.5,10000.0,True,50,20,100,1.0,50,200,1.0,267,5,2,638822.503188,-1.0085664491245523,1235599070.4633071,7650899.766054755,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,50,200,1.0,367,5,2,659842.485902,-1.0619863288219065,1801481843.6894531,49621599.82823099,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,20,100,1.0,50,50,1.0,151,5,2,172894.959886,-1.3156311164275336,6396.977280561035,1081.1014798654671,0
3,n**2,-n**2,0.5,100.0,False,50,100,100,1.0,50,50,1.0,604,5,2,213543.33265,-1.5111969732540602,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,True,50,20,100,1.0,200,200,1.0,387,5,2,1430780.350361,-0.34495076113656564,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,20,100,1.0,400,400,1.0,1229,5,2,6343904.940482,-1.154788290205334,221558.46530658012,21186.86523558588,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,100,100,1.0,200,200,1.0,970,5,2,1810833.335899,-0.7033854283659674,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,20,100,1.0,400,400,1.0,1295,5,2,6634841.622064,-1.2254366187404204,49506.257834234835,6458.456444314559,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,50,200,1.0,886,5,2,1221862.369274,-1.0423435384661628,,,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,400,400,1.0,1210,5,2,5082759.489176,-1.1168856420996445,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1065,5,2,2031842.398813,-1.4877079371517632,21695.591877651965,5634.333717224776,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,50,200,1.0,863,5,2,1289728.774109,-1.1528225890860098,97288.53150938905,9330.824390593603,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,20,100,1.0,50,50,1.0,165,5,2,224318.456983,-1.1217905596726894,6167853.069145758,370643.35351013736,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1088,5,2,1889787.685219,-2.4589504125869937,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,20,100,1.0,50,50,1.0,90,5,2,138726.296401,-1.5097509952210242,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,20,100,1.0,400,400,1.0,1288,5,2,5391444.253587,-2.548874152318624,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,20,100,1.0,50,400,1.0,1880,5,2,1508049.392963,-1.8668761767110253,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1444,5,2,8334784.748479,-2.601380381756531,,,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,50,200,1.0,831,5,2,1321140.047791,-1.0168167991726451,65153279.57877307,858225.9939162545,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,20,100,1.0,400,400,1.0,1267,5,2,6159631.136636,-1.01893306219192,20003458.452021588,285371.92384536285,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1795,5,2,1846404.695631,-1.1592618407483024,216828.7411880558,21860.027038002987,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,50,200,1.0,914,5,2,1171852.661086,-2.2596062159411012,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,50,400,1.0,1613,5,2,4213302.206201,-1.1580195451571595,18736.38679027053,1880.7333938235845,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,50,200,1.0,909,5,2,1134354.954953,-1.3556158348561775,5531.398444599805,1051.6341887658584,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,20,100,1.0,200,200,1.0,471,5,2,1401608.768813,-1.1474651092604897,235016.16720695083,21659.90835653489,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1469,5,2,7014792.396839,-1.3918248167880438,6018.915230756532,1303.5926138067907,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,20,100,1.0,400,400,1.0,1242,5,2,5736783.501233,-1.7908116736770503,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,20,100,1.0,200,200,1.0,544,5,2,1279598.723227,-1.7956311134771936,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,20,100,1.0,50,200,1.0,280,5,2,585244.143932,-1.7263279761513453,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1478,5,2,8819710.201677,-2.5973151308055464,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,20,100,1.0,50,200,1.0,355,5,2,663146.326373,-1.1727854908732414,3391008.726040327,312182.7239735533,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1053,5,2,1891374.188299,-1.1624577542184753,96713.65846451705,10284.38216223792,0
13,n**3,-n**3,0.5,100000000.0,False,50,100,100,1.0,50,200,1.0,898,5,2,1183164.058332,-2.4420162874641878,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1076,5,2,2162021.68027,-1.0287363965463867,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,100,100,1.0,50,200,1.0,875,5,2,1419558.778919,-1.4363822727012678,21221.33359727286,4736.408893975358,0
6,n,-n,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1400,5,2,9203605.432549,-1.1004500442523906,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,400,400,1.0,1485,5,2,8219242.441615,-1.2329168339109886,49751.88631883287,6893.661046133645,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,100,100,1.0,50,200,1.0,780,5,2,1224589.270575,-0.6971582327221207,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,20,100,1.0,400,400,1.0,1279,5,2,5695090.198964,-1.3842742889161725,5907.645182043437,1208.711124997739,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,100,100,1.0,50,50,1.0,734,5,2,259759.344314,-1.488277594108621,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1432,5,2,8640171.138515,-1.8375723089706806,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1099,5,2,1551329.952097,-1.3833949554362592,6190.563108190925,1348.520468778404,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,50,50,1.0,661,5,2,314305.06357,-1.1156945387869135,367772.62544465926,26922.908411695505,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,20,100,1.0,50,400,1.0,1803,5,2,1652880.552085,-1.1907710523937098,20466.139830183518,2585.711321112708,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,200,200,1.0,1104,5,2,1856881.535986,-2.2745573485184525,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,50,400,1.0,1605,5,2,3961355.159904,-1.1783725916978727,235562.4027944621,28671.46872597486,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1021,5,2,1895145.951934,-1.0169133171235154,61886454.91895671,820999.3431095455,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,20,100,1.0,400,400,1.0,1254,5,2,5289983.983117,-2.572205084838328,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1457,5,2,8262978.982938,-1.0245274807448113,10066850.321808163,194358.41133959332,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,100,100,1.0,50,400,1.0,1690,5,2,3593002.336304,-1.9028170215407818,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,20,100,1.0,200,200,1.0,556,5,2,1167198.512937,-1.1843273687251574,,,0
7,n,-n,0.5,10000.0,False,50,20,100,1.0,200,200,1.0,456,5,2,1108950.284903,-1.0572105857108614,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,50,50,1.0,140,5,2,139147.389675,-2.1131415263556916,,,0
4,n**5,-n**5,0.5,100.0,True,50,100,100,1.0,50,50,1.0,615,5,2,363767.894634,-1.3785489544363494,1435.207082906559,254.13810229543978,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,50,400,1.0,1679,5,2,3941012.984558,-1.2393464769690876,49756.59083999772,6972.054075518398,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1038,5,2,1801402.421309,-1.7616808446803858,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,20,100,1.0,50,200,1.0,196,5,2,574574.68965,-0.5243631220766071,,,0
14,n**3/0.5,n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,50,50,1.0,720,5,2,224131.169947,-2.1121955233179213,,,0
3,n**2,-n**2,0.5,100.0,True,50,20,100,1.0,50,50,1.0,35,5,2,190389.902616,-1.1377081627671044,32406.008859616824,2930.1231791137566,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,50,400,1.0,1664,5,2,4128115.338914,-2.5662301874938707,,,0
2,n,-n,0.5,100.0,True,50,20,100,1.0,50,200,1.0,213,5,2,650835.352086,-1.0061150281420521,881426434.9751635,3935447.1556561976,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,50,50,1.0,18,5,2,138946.799054,-0.6043271308040293,,,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,100,100,1.0,50,200,1.0,856,5,2,1255883.959425,-1.7389844665426184,,,0
4,n**5,-n**5,0.5,100.0,True,50,100,100,1.0,50,400,1.0,1571,5,2,3271540.418076,-1.51642712625279,1497.083650958988,352.6025186128404,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,20,100,1.0,200,200,1.0,563,5,2,1291910.364966,-0.7679098086773329,,,0
5,n,-n,0.5,10.0,True,50,20,100,1.0,200,200,1.0,433,5,2,1391874.04165,-1.0047083642146568,1196809881.2794125,4077474.709918233,0
6,n,-n,0.5,1000.0,False,50,100,100,1.0,50,50,1.0,638,5,2,372862.948989,-0.9055283906278174,,,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,200,200,1.0,414,5,2,1245077.43934,-1.7372288494758497,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,20,100,1.0,50,200,1.0,341,5,2,493532.216729,-1.3560842846848677,5618.813302247248,1101.5163192829154,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1419,5,2,9515032.496174,-1.163425526068213,221527.4928414745,24395.947447257593,0
0,n**(1/4),-n**(1/4),0.5,100.0,True,50,100,100,1.0,50,50,1.0,577,5,2,420186.9219,-0.3014101720890271,,,0
4,n**5,-n**5,0.5,100.0,False,50,20,100,1.0,50,200,1.0,234,5,2,590669.724315,-3.6473018682852762,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,20,100,1.0,200,200,1.0,521,5,2,1195520.32735,-1.3826625064317057,6135.584795142429,1293.027371813161,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,50,50,1.0,177,5,2,221306.962663,-0.9396684141315402,,,0
7,n,-n,0.5,10000.0,True,50,20,100,1.0,50,50,1.0,77,5,2,185304.291809,-0.9045209867591556,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,50,400,1.0,1643,5,2,4397296.367608,-1.0225959380954166,12356648.724719563,215745.11110440118,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1828,5,2,1735749.501763,-2.567550637515069,,,0
6,n,-n,0.5,1000.0,True,50,20,100,1.0,50,200,1.0,259,5,2,636078.525847,-1.0154398835523164,84053385.88830881,1001961.8542238654,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,20,100,1.0,50,50,1.0,182,5,2,139269.964506,-0.5632449299730286,,,0
5,n,-n,0.5,10.0,False,50,20,100,1.0,50,50,1.0,52,5,2,135112.398035,-0.9031671414980031,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,50,400,1.0,1626,5,2,4138492.53917,-1.8184586631706021,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1845,5,2,1379661.690136,-1.382361919684158,5933.396187886276,1200.65171330919,0
1,n**(1/2),-n**(1/2),0.5,100.0,True,50,20,100,1.0,200,200,1.0,399,5,2,1481504.7753,-0.33371987456842217,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,20,100,1.0,400,400,1.0,1237,5,2,6404998.193365,-1.15045350822763,20289.566744408286,1820.141051205412,0
2,n,-n,0.5,100.0,False,50,100,100,1.0,50,50,1.0,592,5,2,229373.91898,-0.90610665982862,,,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,50,400,1.0,1750,5,2,1782627.05228,-1.8428863874467067,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,True,50,100,100,1.0,200,200,1.0,1077,5,2,1852123.984575,-1.0110979213323392,73735863.96230143,637924.4375922637,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1401,5,2,10265317.785806,-1.025627874595941,27346426.689749263,520114.4150876942,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,False,50,100,100,1.0,50,200,1.0,874,5,2,1263838.395122,-2.391298692767547,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,True,50,100,100,1.0,50,200,1.0,781,5,2,1436435.832623,-0.34903403946938333,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,400,400,1.0,1484,5,2,7268257.042773,-2.4453118923897468,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,20,100,1.0,50,200,1.0,281,5,2,618663.437093,-1.1716214631508144,243828.5577920063,27700.489942349923,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,400,400,1.0,1479,5,2,6831405.209185,-1.3722455083940723,5492.114523766716,1126.2019283325653,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,False,50,20,100,1.0,50,200,1.0,354,5,2,569848.615091,-1.7756913149587619,,,0
10,n**2+n,-n**2+n,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1052,5,2,2072251.3022,-1.749616244335829,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,100,100,1.0,50,200,1.0,899,5,2,1094757.458175,-1.3768726243155207,6048.023522961216,1224.464150078992,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,50,400,1.0,1604,5,2,4059025.057472,-1.8362643255186744,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,True,50,100,100,1.0,200,200,1.0,1105,5,2,1905514.774842,-1.2402566872015455,53549.42429327541,7743.901806781448,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,400,400,1.0,1160,5,2,5373894.470841,-0.740866516952237,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,100,100,1.0,50,400,1.0,1691,5,2,4026027.155865,-1.1533057205024313,2603785.680034648,222969.0149818889,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,20,100,1.0,400,400,1.0,1255,5,2,6055663.422346,-1.4528795058116035,20692.732866082093,4876.534075109143,0
6,n,-n,0.5,1000.0,False,50,100,100,1.0,200,200,1.0,1020,5,2,1702315.614727,-1.0587849666883522,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,400,400,1.0,1456,5,2,9313697.609332,-1.0942306952416658,,,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,400,400,1.0,1278,5,2,5904939.215585,-2.5221301846229647,,,0
18,n**3/0.99,-n**3/0.01,0.99,100000000.0,True,50,100,100,1.0,50,50,1.0,735,5,2,359481.394869,-1.146576373238349,6488296.212044905,461990.33084281965,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,400,400,1.0,1433,5,2,9454008.704753,-1.1471208795256664,87705.86995846254,8345.031509361354,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,20,100,1.0,50,400,1.0,1802,5,2,1780561.576038,-1.780806145636215,,,0
14,n**3/0.5,n**3/0.5,0.5,100000000.0,False,50,100,100,1.0,200,200,1.0,1098,5,2,1804900.431767,-2.4666286886346698,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,50,50,1.0,660,5,2,210973.266082,-1.5104492110130492,,,0
2,n,-n,0.5,100.0,False,50,20,100,1.0,50,200,1.0,212,5,2,576202.082028,-1.0408841526738046,,,0
1,n**(1/2),-n**(1/2),0.5,100.0,True,50,20,100,1.0,50,50,1.0,19,5,2,257278.77285,-0.3006843625541322,,,0
9,n**2+20,-n**2+20,0.5,1000.0,True,50,100,100,1.0,50,200,1.0,857,5,2,1386832.949957,-1.1579820371960656,20239.981089095567,1981.1461306825147,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,50,400,1.0,1665,5,2,3616523.431507,-1.3530179399377777,5421.14669101246,1025.643910943149,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,False,50,20,100,1.0,200,200,1.0,562,5,2,1178566.841267,-0.7735764975787244,,,0
5,n,-n,0.5,10.0,False,50,20,100,1.0,200,200,1.0,432,5,2,1206871.878112,-1.046540819910931,,,0
6,n,-n,0.5,1000.0,True,50,100,100,1.0,50,50,1.0,639,5,2,320643.859305,-0.9041303106523064,,,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,50,400,1.0,1570,5,2,4271346.502843,-3.9474222280236564,,,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,True,50,20,100,1.0,200,200,1.0,557,5,2,1345077.311869,-1.039709829910784,1988149356.1284428,34123602.777840614,0
7,n,-n,0.5,10000.0,True,50,20,100,1.0,200,200,1.0,457,5,2,1113099.170962,-1.0130701846377836,61897810.25981622,640376.4945778222,0
4,n**5,-n**5,0.5,100.0,False,50,100,100,1.0,50,50,1.0,614,5,2,218678.484317,-3.3244424842521285,,,0
13,n**3,-n**3,0.5,100000000.0,True,50,20,100,1.0,50,50,1.0,141,5,2,184487.453614,-1.3310805254950504,6987.688690015256,1237.8835099499859,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,200,200,1.0,1039,5,2,1943646.252592,-1.1725271976582252,246339.81990165947,28669.91050719179,0
0,n**(1/4),-n**(1/4),0.5,100.0,True,50,20,100,1.0,50,200,1.0,197,5,2,725991.599772,-0.3427236579863331,,,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,50,50,1.0,34,5,2,142482.945681,-1.5103839297621426,,,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,100,100,1.0,50,50,1.0,721,5,2,257111.81312,-1.3002296929048853,6445.296824743507,1099.6053663095229,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,100,100,1.0,50,400,1.0,1678,5,2,3866293.946456,-2.4179137675734497,,,0
10,n**2+n,-n**2+n,0.5,1000.0,True,50,100,100,1.0,50,400,1.0,1627,5,2,4119539.707126,-1.1452563811766443,88705.64771752029,8230.303914107672,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,50,400,1.0,1844,5,2,1708221.289278,-2.5303997484769467,,,0
6,n,-n,0.5,1000.0,False,50,20,100,1.0,50,200,1.0,258,5,2,586468.700419,-1.050509654076483,,,0
22,n**3/0.9999,-n**3/0.0001,0.9999,100000000.0,True,50,20,100,1.0,50,50,1.0,183,5,2,211184.758946,-0.5702159077558523,,,0
5,n,-n,0.5,10.0,True,50,20,100,1.0,50,50,1.0,53,5,2,196376.484213,-0.9016299656756235,,,0
3,n**2,-n**2,0.5,100.0,True,50,20,100,1.0,50,400,1.0,1751,5,2,1758955.483355,-1.1587774306911303,17797.4596479154,1800.935271674005,0
1,n**(1/2),-n**(1/2),0.5,100.0,False,50,20,100,1.0,200,200,1.0,398,5,2,1035308.171966,-0.7059251370240761,,,0
9,n**2+20,-n**2+20,0.5,1000.0,False,50,20,100,1.0,400,400,1.0,1236,5,2,5920380.587629,-1.7885169631499243,,,0
2,n,-n,0.5,100.0,True,50,100,100,1.0,50,50,1.0,593,5,2,298878.127788,-0.9050832275023466,,,0
14,n**3/0.5,n**3/0.5,0.5,100000000.0,False,50,20,100,1.0,50,200,1.0,340,5,2,591690.165328,-2.3773643767679604,,,0
3,n**2,-n**2,0.5,100.0,True,50,20,100,1.0,200,200,1.0,415,5,2,1409130.824236,-1.1400002827437736,21382.81623561914,1792.825346411368,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,False,50,100,100,1.0,400,400,1.0,1418,5,2,9363114.412088,-1.8257556783469417,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,False,50,100,100,1.0,50,50,1.0,576,5,2,216969.642675,-0.453405502950088,,,0
12,1000000*n,-1000000*n,0.5,100000000.0,False,50,100,100,1.0,50,400,1.0,1642,5,2,4045567.926001,-1.1019446971724842,,,0
11,n**3+1000000*n,-n**3-1000000*n,0.5,100000000.0,True,50,20,100,1.0,50,400,1.0,1829,5,2,1945036.84928,-1.439514268459613,20943.543009528603,4632.471009587647,0
13,n**3,-n**3,0.5,100000000.0,False,50,20,100,1.0,200,200,1.0,520,5,2,1287946.302988,-2.3980340817524617,,,0
4,n**5,-n**5,0.5,100.0,True,50,20,100,1.0,50,200,1.0,235,5,2,677036.566281,-1.4266008600507323,1471.5285947839993,297.74511040800144,0
20,n**3/0.999,-n**3/0.001,0.999,100000000.0,False,50,20,100,1.0,50,50,1.0,176,5,2,146124.230329,-0.8549408020833383,,,0
7,n,-n,0.5,10000.0,False,50,20,100,1.0,50,50,1.0,76,5,2,134556.856736,-0.90648442408382,,,0
16,n**3/0.9,-n**3/0.1,0.9,100000000.0,False,50,20,100,1.0,50,400,1.0,1868,5,2,1541855.139991,-2.33688414470248,,,0
0,n**(1/4),-n**(1/4),0.5,100.0,True,50,20,100,1.0,50,50,1.0,7,5,2,265257.272553,-0.30176019033769064,,,0
8,n**2+2*n+20,-n**2+2*n+20,0.5,1000.0,True,50,100,100,1.0,50,200,1.0,849,5,2,1287864.3622,-1.1515358714169897,231781.76455299233,22170.19439108069,0
14,n**3/0.5,-n**3/0.5,0.5,100000000.0,True,50,20,100,1.0,200,200,1.0,531,5,2,1205339.863897,-1.3622663933328152,5573.636544567638,1074.032517835229,0
3,n**2,-n**2,0.5,100.0,False,50,20,100,1.0,50,200,1.0,224,5,2,564990.46055,-1.7421368127982402,,,0
